date,year,month,day,importer_en,product_type_en,country_origin_en,country_export_en,importer_ko,product_name,product_en,product_type_ko,exporter_en,expiry_date,country_origin_ko,country_export_ko,importer,notes
2018-05-08,2018,5,8,WooSung (Mr Bang),Deer velvet (dried),,China,(주)우성생약,건조녹용,DRIED RED DEER VELVET ANTLER,,ALIAN F.T.Z. JUN FENG INTERNATIONAL INDUSTRTAL TRADE CO LTD,,,,(주)우성생약,
2018-05-08,2018,5,8,KGC,Deer velvet (dried),,New Zealand,주식회사 한국인삼공사,건조녹용,DRIED RED DEER VELVET ANTLER,,PGG WRIGHTSON LTD-VELVET,,,,주식회사 한국인삼공사,
2018-05-01,2018,5,1,Chunho N Care,Deer velvet (dried),,New Zealand,(주)천호엔케어,건조녹용,DRIED RED DEER VELVET ANTLER,,PROVELCO CO OPERATIVE LTD,,,,(주)천호엔케어,
2018-04-20,2018,4,20,KGC,Deer velvet (dried),,New Zealand,주식회사 한국인삼공사,건조녹용,DRIED RED DEER VELVET ANTLER,,PGG WRIGHTSON LTD-VELVET,,,,주식회사 한국인삼공사,
2018-04-16,2018,4,16,YongBo (Mr. Woljin Kim),Deer velvet (dried),,New Zealand,(주)용보제약,건조녹용,DRIED RED DEER VELVET,,HYUN DAE DEER PRODUCTS LTD,,,,(주)용보제약,
2018-03-30,2018,3,30,Chunho Food,Deer velvet (dried),,New Zealand,천호식품(주)양산공장,건조녹용,DRIED RED DEER VELVET ANTLER,,PROVELCO CO OPERATIVE LTD,,,,천호식품(주)양산공장,
2018-03-27,2018,3,27,Handong Herb,Deer velvet (frozen),,New Zealand,한동허브,생녹용,FROZEN RED DEER VELVET,,PGG WRIGHTSON LTD-VELVET,,,,한동허브,
2018-03-22,2018,3,22,Yujin Trade,Deer velvet (frozen),,New Zealand,유진통상,생녹용,FROZEN RED DEER VELVET ANTLER,,CK IMPORT EXPORT CO.(NZ) LTD,,,,유진통상,
2018-03-21,2018,3,21,YongBo (Mr. Woljin Kim),Deer velvet,,New Zealand,(주)용보제약,녹용,DRIED RED DEER VELVET,,HYUN DAE DEER PRODUCTS LTD,,,,(주)용보제약,
2018-03-14,2018,3,14,Handong Herb,Deer velvet (frozen),,New Zealand,한동허브,생녹용,FROZEN RED DEER VELVET,,PROVELCO CO OPERATIVE LTD,,,,한동허브,
2018-03-13,2018,3,13,KGC,Deer velvet (dried),,New Zealand,주식회사 한국인삼공사,건조녹용,DRIED RED DEER VELVET ANTLER,,PGG WRIGHTSON LTD-VELVET,,,,주식회사 한국인삼공사,
2018-03-05,2018,3,5,"KVIE (Alex, HanPure)",Deer velvet,,China,(주)대한녹용수출입법인,녹용,DRIED RED DEER VELVET ANTLER(WHOLE),,"XIFENG MINHE DEER PRODUCTS CO.,LTD",,,,(주)대한녹용수출입법인,
2018-03-05,2018,3,5,MyungGa (Mr.Lee in Daegu),Deer velvet,,New Zealand,명가녹용 주식회사,녹용,DRIED RED DEER VELVET ANTLER(WHOLE),,PAREX INTERNATIONAL LTD,,,,명가녹용 주식회사,
2018-03-02,2018,3,2,Taeahn (Mr. Ahn),Deer velvet,,China,태안약업(주),녹용,DRIED RED DEER VELVET,,"TIELING JIDA DEER PRODUCTS PROCESSING CO., LTD.",,,,태안약업(주),
2018-02-28,2018,2,28,KGC,Deer velvet (dried),,New Zealand,주식회사 한국인삼공사,건조녹용,DRIED RED DEER VELVET ANTLER,,PGG WRIGHTSON LTD-VELVET,,,,주식회사 한국인삼공사,
2018-02-26,2018,2,26,Yuhan Corporation.,Deer velvet,,New Zealand,(주)유한양행,녹용,FROZEN WHOLE STICK VELVET,,ALPINE DEER NZLP,,,,(주)유한양행,
2018-02-14,2018,2,14,SamBo (Mr. Kang in Busan),Deer velvet,,New Zealand,삼보제약,녹용,DRIED RED DEER VELVET ANTLER (WHOLE),,HYUN DAE DEER PRODUCTS LTD,,,,삼보제약,
2018-02-09,2018,2,9,Herb&Solution,Deer velvet (dried),,New Zealand,주식회사 허브앤솔루션,건조녹용,DRIED RED DEER VELVET ANTLER,,PROVELCO CO OPERATIVE LTD,,,,주식회사 허브앤솔루션,
2018-02-09,2018,2,9,KNC Deertrade,Deer velvet (frozen),,New Zealand,(주)케이앤씨디어트레이드,생녹용,FROZEN RED DEER VELVET ANTLER,,PROVELCO CO OPERATIVE LTD,,,,(주)케이앤씨디어트레이드,
2018-02-06,2018,2,6,Yujin Trade,Deer velvet (frozen),,New Zealand,유진통상,생녹용,FROZEN RED DEER VELVET ANTLER,,ROKLAND CORPORATION LIMITED,,,,유진통상,
2018-02-06,2018,2,6,YongBo (Mr. Woljin Kim),Deer velvet,,New Zealand,(주)용보제약,녹용,DRIED RED DEER VELVET,,HYUN DAE DEER PRODUCTS LTD,,,,(주)용보제약,
2018-01-25,2018,1,25,Daeho Pharm.,Deer velvet (frozen),,New Zealand,대호제약주식회사,생녹용,FROZEN RED DEER VELVET ANTLER,,TSENGS ENTERPRISES (N.Z.) LIMITED,,,,대호제약주식회사,
2018-01-25,2018,1,25,KGC,Deer velvet (dried),,New Zealand,주식회사 한국인삼공사,건조녹용,DRIED RED DEER VELVET ANTLER,,PGG WRIGHTSON LTD-VELVET,,,,주식회사 한국인삼공사,
2018-01-17,2018,1,17,Ee Room Pharm.,Deer velvet (dried),,China,(주)이룸제약법인,건조녹용,DRIED RED DEER VELVET ANTLER,,"XIFENG COUNTY JIYUAN DEER PRODUCTS PROCESSING CO.,LTD",,,,(주)이룸제약법인,
2018-01-10,2018,1,10,Yujin Trade,Deer velvet (frozen),,New Zealand,유진통상,생녹용,FROZEN RED DEER VELVET ANTLER,,ROKLAND CORPORATION LIMITED,,,,유진통상,
2018-01-05,2018,1,5,"Jinsoo Deer Co., Ltd.",Deer velvet (dried),,China,(주)진수녹용,건조녹용,DRIED RED DEER VELVET ANTLER,,"TIELING JIDA DEER PRODUCTS PROCESSING CO., LTD.",,,,(주)진수녹용,
2018-01-02,2018,1,2,Handong Herb,Deer velvet (frozen),,New Zealand,한동허브,생녹용,FROZEN RED DEER VELVET,,PGG WRIGHTSON LTD-VELVET,,,,한동허브,
2017-12-28,2017,12,28,Yuhan Corporation.,Dried deer velvet - for research,,New Zealand,(주)유한양행,연구용 건조 녹용,DRIED DEER VELVET,,ALPINE DEER NZ LP,,,,(주)유한양행,
2017-12-28,2017,12,28,SamBo (Mr. Kang in Busan),Deer velvet,,New Zealand,삼보제약,녹용,DRIED RED DEER VELVET ANTLER (WHOLE),,UB BIO LIMITED,,,,삼보제약,
2017-12-27,2017,12,27,KNC Deertrade,Deer velvet (frozen),,New Zealand,(주)케이앤씨디어트레이드,생녹용,FROZEN RED DEER VELVET ANTLER,,PROVELCO CO OPERATIVE LTD,,,,(주)케이앤씨디어트레이드,
2017-11-15,2017,11,15,DaeWon RTD,Deer velvet (dried),,Russia,(주)대원알디티,건조녹용,DRIED MARAL VELVET ANTLER ( CERVUS ELAPHUS ),,KARYAKINA A.F,,,,(주)대원알디티,
2017-11-14,2017,11,14,KNC Deertrade,Deer velvet (frozen),,New Zealand,(주)케이앤씨디어트레이드,생녹용,FROZEN RED DEER VELVET ANTLER,,PROVELCO CO OPERATIVE LTD,,,,(주)케이앤씨디어트레이드,
2017-11-08,2017,11,8,DaeWon RTD,Deer velvet,,Russia,(주)대원알디티,녹용,DRIED MARAL VELVET ANTLER ( CERVUS ELAPHUS ),,APK ABAISKY,,,,(주)대원알디티,
2017-10-26,2017,10,26,YongBo (Mr. Woljin Kim),Deer velvet,,New Zealand,(주)용보제약,녹용,DRIED RED DEER VELVET,,HYUN DAE DEER PRODUCTS LTD,,,,(주)용보제약,
2017-10-24,2017,10,24,SamBo (Mr. Kang in Busan),Deer velvet,,New Zealand,삼보제약,녹용,DRIED RED DEER VELVET ANTLER (WHOLE),,UB BIO LIMITED,,,,삼보제약,
2017-10-19,2017,10,19,Yuhan Corporation.,Dried deer velvet - for research,,New Zealand,(주)유한양행,연구용 건조 녹용,100% SLICED DRIED DEER ANTLER VELVET,,"CK IMPORT EXPORT CO.,LTD",,,,(주)유한양행,
2017-09-18,2017,9,18,SeoHwa Pharm.,Hard antlers,,Russia,(주)서화제약,녹각,DEER HARD ANTLER(CERVUS ELAPHUS),,EASTERNWARD TRADING CO.,,,,(주)서화제약,
2017-09-11,2017,9,11,Taeahn (Mr. Ahn),Deer velvet,,Russia,태안약업(주),녹용,DEER VELVET,,GOLDEN FIELD(FAR EAST)LTD,,,,태안약업(주),
2017-09-06,2017,9,6,Handong Herb,Hard antlers,,Russia,한동허브,녹각,MARAL HARD ANTLER ( CERVUS ELAPHUS ),,HAN GANG GROUP INT'L TRADE CO LIMITED,,,,한동허브,
2017-08-22,2017,8,22,YongBo (Mr. Woljin Kim),Deer velvet (dried),,New Zealand,(주)용보제약,건녹용,DRIED RED DEER VELVET,,HYUN DAE DEER PRODUCTS LTD,,,,(주)용보제약,
2017-08-08,2017,8,8,JooShin Pharm,Hard antlers,,Russia,주신제약(주),녹각,DEER HARD HORN (CERVUS ELAPHUS),,FORTUNE METROPOLIS INVESTMENT COMPANY,,,,주신제약(주),
2017-07-20,2017,7,20,SamBo (Mr. Kang in Busan),Deer velvet (dried),,New Zealand,삼보제약,건녹용,DRIED RED DEER VELVET ANTLER (WHOLE),,UB BIO LIMITED,,,,삼보제약,
2017-07-19,2017,7,19,KGC,Deer velvet (dried),,New Zealand,주식회사 한국인삼공사,건녹용,DRIED RED DEER VELVET ANTLER,,PGG WRIGHTSON LTD-VELVET,,,,주식회사 한국인삼공사,
2017-07-19,2017,7,19,KNC Deertrade,Deer velvet (dried),,Russia,(주)케이앤씨디어트레이드,건녹용,DEER HORNS,,OOO MARAL-ASOHRA,,,,(주)케이앤씨디어트레이드,
2017-07-18,2017,7,18,Handong Herb,Deer velvet (dried),,Russia,한동허브,건녹용,DEER HORNS,,OOO MARAL-ASOHRA,,,,한동허브,
2017-07-11,2017,7,11,KGC,Deer velvet (dried),,New Zealand,주식회사 한국인삼공사,건녹용,DRIED RED DEER VELVET ANTLER,,PGG WRIGHTSON LTD-VELVET,,,,주식회사 한국인삼공사,
2017-07-11,2017,7,11,KGC,Deer velvet (dried),,New Zealand,주식회사 한국인삼공사,건녹용,DRIED RED DEER VELVET ANTLER,,CK IMPORT EXPORT CO.(NZ) LTD,,,,주식회사 한국인삼공사,
2017-07-04,2017,7,4,KGC,Deer velvet (dried),,New Zealand,주식회사 한국인삼공사,건녹용,DRIED RED DEER VELVET ANTLER,,PROVELCO CO OPERATIVE LTD,,,,주식회사 한국인삼공사,
2017-06-21,2017,6,21,MyungGa (Mr.Lee in Daegu),Deer velvet (dried),,New Zealand,명가녹용 주식회사,건녹용,DRIED RED DEER VELVET ANTLER (WHOLE),,UB BIO LIMITED,,,,명가녹용 주식회사,
2017-06-20,2017,6,20,Handong Herb,Deer velvet (frozen),,New Zealand,한동허브,생녹용,FROZEN RED DEER VELVET,,PGG WRIGHTSON LTD-VELVET,,,,한동허브,
2017-06-19,2017,6,19,YongBo (Mr. Woljin Kim),Deer velvet (dried),,New Zealand,(주)용보제약,건녹용,DRIED RED DEER VELVET,,HYUN DAE DEER PRODUCTS LTD,,,,(주)용보제약,
2017-06-14,2017,6,14,KGC,Deer velvet (dried),,New Zealand,주식회사 한국인삼공사,건녹용,DRIED RED DEER VELVET ANTLER,,HYUN DAE DEER PRODUCTS LTD,,,,주식회사 한국인삼공사,
2017-06-05,2017,6,5,HwaYong Pharm.,Deer velvet,,China,화용제약,녹용,DEER HORN,,"TIELING JIDA DEER PRODUCTS PROCESSING CO., LTD.",,,,화용제약,
2017-06-05,2017,6,5,KGC,Deer velvet (dried),,New Zealand,주식회사 한국인삼공사,건녹용,DRIED RED DEER VELVET ANTLER,,CK IMPORT EXPORT CO.(NZ) LTD,,,,주식회사 한국인삼공사,
2017-06-05,2017,6,5,DongWha Pharmaceutical Trading Co.,Deer velvet,,Russia,동화무약,녹용,DEER HORN,,OOO MARAL-ASOHRA,,,,동화무약,
2017-06-01,2017,6,1,YongBo (Mr. Woljin Kim),Deer velvet (dried),,New Zealand,(주)용보제약,건녹용,DRIED RED DEER VELVET,,HYUN DAE DEER PRODUCTS LTD,,,,(주)용보제약,
2017-05-24,2017,5,24,KGC,Deer velvet (dried),,New Zealand,주식회사 한국인삼공사,건녹용,DRIED RED DEER VELVET ANTLER,,PROVELCO CO OPERATIVE LTD,,,,주식회사 한국인삼공사,
2017-05-12,2017,5,12,KNC Deertrade,Deer velvet (frozen),,New Zealand,(주)케이앤씨디어트레이드,생녹용,FROZEN RED DEER VELVET ANTLER,,CK IMPORT EXPORT CO.(NZ) LTD,,,,(주)케이앤씨디어트레이드,
2017-05-08,2017,5,8,KGC,Deer velvet (dried),,New Zealand,주식회사 한국인삼공사,건녹용,DRIED RED DEER VELVET ANTLER,,CK IMPORT EXPORT CO.(NZ) LTD,,,,주식회사 한국인삼공사,
2017-04-27,2017,4,27,Handong Herb,Deer velvet (frozen),,New Zealand,한동허브,생녹용,FROZEN RED DEER VELVET ANTLER,,CK IMPORT EXPORT CO.(NZ) LTD,,,,한동허브,
2017-04-12,2017,4,12,Su Food (Mr. Choi),Deer velvet (frozen),,New Zealand,(주)수식품,생녹용,FROZEN RED DEER VELVET ANTLER,,PROVELCO CO OPERATIVE LTD,,,,(주)수식품,
2017-04-05,2017,4,5,KGC,Deer velvet (dried),,New Zealand,주식회사 한국인삼공사,건녹용,DRIED RED DEER VELVET ANTLER,,ROKLAND CORPORATION LIMITED,,,,주식회사 한국인삼공사,
2017-04-04,2017,4,4,Herb&Solution,Deer velvet,,Russia,허브앤솔루션,녹용,MARAL DEER HORN(CERVUS ELAPHUS SIBIRICUS),,OOO MARAL-ASOHRA,,,,허브앤솔루션,
2017-03-09,2017,3,9,Su Food (Mr. Choi),Deer velvet (frozen),,New Zealand,(주)수식품,생녹용,FROZEN RED DEER VELVET ANTLER,,PROVELCO CO OPERATIVE LTD,,,,(주)수식품,
2017-03-08,2017,3,8,MyungGa (Mr.Lee in Daegu),Deer velvet (dried),,New Zealand,명가녹용 주식회사,건녹용,DRIED RED DEER VELVET ANTLER(WHOLE),,PAREX INTERNATIONAL LTD,,,,명가녹용 주식회사,
2017-02-22,2017,2,22,Handong Herb,Deer velvet (frozen),,New Zealand,한동허브,생녹용,FROZEN RED DEER VELVET ANTLER,,PROVELCO CO OPERATIVE LTD,,,,한동허브,
2017-02-14,2017,2,14,KNC Deertrade,Deer velvet (frozen),,New Zealand,(주)케이앤씨디어트레이드,생녹용,FROZEN RED DEER VELVET ANTLER,,ROKLAND CORPORATION LIMITED,,,,(주)케이앤씨디어트레이드,
2017-02-07,2017,2,7,Su Food (Mr. Choi),Deer velvet (dried),,Russia,(주)수식품,건녹용,DRIED DEER HORN(CERVUS ELAPHUS SIBIRICUS) (WHOLE),,FORTUNE METROPOLIS INVESTMENT COMPANY,,,,(주)수식품,
2017-01-31,2017,1,31,"KVIE (Alex, HanPure)",Deer velvet,,China,(주)대한녹용수출입법인,녹용,DEER HORN,,"XIFENG MINHE DEER PRODUCTS CO.,LTD",,,,(주)대한녹용수출입법인,
2017-01-18,2017,1,18,WooSung (Mr Bang),Deer velvet (frozen),,New Zealand,(주)우성생약,생녹용,FROZEN RED DEER VELVET ANTLER,,PROVELCO CO OPERATIVE LTD,,,,(주)우성생약,
2017-01-16,2017,1,16,SeoHwa Pharm.,Deer velvet,,Russia,(주)서화제약,녹용,DEER HORNS,,OOO MARAL-ASOHRA,,,,(주)서화제약,
2017-01-03,2017,1,3,Su Food (Mr. Choi),Deer velvet (frozen),,New Zealand,(주)수식품,생녹용,FROZEN RED DEER VELVET ANTLER,,PROVELCO CO OPERATIVE LTD,,,,(주)수식품,
2016-12-30,2016,12,30,HanKook Herb,Deer velvet (dried),,New Zealand,(주)한국허브,건녹용,DRIED RED DEER VELVET ANTLER (WHOLE),,UB BIO LIMITED,,,,(주)한국허브,
2016-12-20,2016,12,20,KNC Deertrade,Deer velvet (frozen),,New Zealand,(주)케이앤씨디어트레이드,생녹용,FROZEN RED DEER VELVET ANTLER,,CK IMPORT EXPORT CO.(NZ) LTD,,,,(주)케이앤씨디어트레이드,
2016-12-05,2016,12,5,YongBo (Mr. Woljin Kim),Deer velvet (dried),,New Zealand,(주)용보제약,건녹용,DRIED DEER VELVET,,ROKLAND CORPORATION LTD,,,,(주)용보제약,
2016-11-29,2016,11,29,Baikal Herb,Hard antlers,,Russia,바이칼허브,녹각,DEER HARD HORNS,,LLC ASIA GROUP,,,,바이칼허브,
2016-11-28,2016,11,28,Taeahn (Mr. Ahn),Hard antlers,,Russia,태안약업(주),녹각,DEER HARD HORN (CERVUS ELAPHUS),,BILLION WORLD TRADING LIMITED,,,,태안약업(주),
2016-11-18,2016,11,18,Hansun Trading,Hard antlers,,Russia,한선무역,녹각,DEER HARD HORNS,,HAN GANG GROUP INT'L TRADE CO LIMITED,,,,한선무역,
2016-11-18,2016,11,18,JoEun Pharm,Deer velvet,,Russia,조은생약,녹용,DEER HORN,,OOO EXPOPANT,,,,조은생약,
2016-11-17,2016,11,17,Su Food (Mr. Choi),Dried sliced deer velvet,,New Zealand,(주)수식품,건조절편녹용,DRIED RED DEER VELVET ANTLER (SLICED),,PROVELCO CO OPERATIVE LTD,,,,(주)수식품,
2016-11-16,2016,11,16,Su Food (Mr. Choi),Deer velvet (dried),,New Zealand,(주)수식품,건녹용,DRIED RED DEER VELVET ANTLER,,DALIAN SHENG EN DEER PRODUCTS CO LTD,,,,(주)수식품,
2016-11-11,2016,11,11,KGC,Deer velvet (dried),,New Zealand,주식회사 한국인삼공사,건녹용,DRIED RED DEER VELVET ANTLER,,PGG WRIGHTSON LTD-VELVET,,,,주식회사 한국인삼공사,
2016-11-11,2016,11,11,KGC,Deer velvet (dried),,New Zealand,주식회사 한국인삼공사,건녹용,DRIED RED DEER VELVET ANTLER,,ROKLAND CORPORATION LTD,,,,주식회사 한국인삼공사,
2016-10-26,2016,10,26,Ilseong Food,Deer velvet,,Russia,일성식품,녹용,DEER HORN,,OOO MARAL-ASOHRA,,,,일성식품,
2016-10-26,2016,10,26,KGC,Deer velvet (dried),,New Zealand,주식회사 한국인삼공사,건녹용,DRIED RED DEER VELVET ANTLER,,PGG WRIGHTSON LTD-VELVET,,,,주식회사 한국인삼공사,
2016-10-17,2016,10,17,KNC Deertrade,Deer velvet (dried),,Russia,(주)케이앤씨디어트레이드,건녹용,DEER HORNS,,GORIZONT LLC,,,,(주)케이앤씨디어트레이드,
2016-10-17,2016,10,17,Taeahn (Mr. Ahn),Deer velvet (dried),,New Zealand,태안약업(주),건녹용,DRIED DEER VELVET,,ROKLAND CORPORATION LTD,,,,태안약업(주),
2016-10-11,2016,10,11,DaeWon RTD,Deer velvet (dried),,Russia,(주)대원알디티,건녹용,DEER HORNS,,APK ABAISKY,,,,(주)대원알디티,
2016-10-10,2016,10,10,JoEun Pharm,Hard antlers,,Kazakhstan,조은생약,녹각,ANTLER (DRY DEER HORN),,LIMITED PARTNERSHIP MARALENOK,,,,조은생약,
2016-09-28,2016,9,28,HanKook Herb,Deer velvet (dried),,New Zealand,(주)한국허브,건녹용,DRIED RED DEER VELVET ANTLER (WHOLE),,UB BIO LIMITED,,,,(주)한국허브,
2016-09-07,2016,9,7,YongBo (Mr. Woljin Kim),Deer velvet (dried),,New Zealand,(주)용보제약,건녹용,DRIED DEER VELVET,,ROKLAND CORPORATION LTD,,,,(주)용보제약,
2016-08-05,2016,8,5,KGC,Deer velvet (dried),,New Zealand,(주)한국인삼공사,건녹용,DRIED RED DEER VELVET ANTLER,,PGG WRIGHTSON LTD-VELVET,,,,(주)한국인삼공사,
2016-08-01,2016,8,1,SamBo (Mr. Kang in Busan),Dried sliced deer velvet - Sangdae,,New Zealand,삼보제약,상대녹용절편,100% DRIED RED DEER SLICED VELVET (SANGDAE),,UB BIO LIMITED,,,,삼보제약,
2016-07-27,2016,7,27,Su Food (Mr. Choi),Deer velvet (frozen),,New Zealand,(주)수식품,생녹용,FROZEN RED DEER VELVET ANTLER,,PROVELCO CO OPERATIVE LTD,,,,(주)수식품,
2016-07-21,2016,7,21,SangNok Pharm.,Hard antlers,,"China ,Hong Kong",상녹제약(주),녹각,DEER HARD ANTLERS,,GUANGTIANDI HONG,,,,상녹제약(주),
2016-07-05,2016,7,5,Taeahn (Mr. Ahn),Deer velvet (dried),,New Zealand,태안약업(주),건녹용,DRIED DEER VELVET,,ROKLAND CORPORATION LTD,,,,태안약업(주),
2016-07-04,2016,7,4,Baikal Herb,Hard antlers,,Russia,바이칼허브,녹각,DEER HARD HORNS,,LLC ASIA GROUP,,,,바이칼허브,
2016-06-29,2016,6,29,Handong Herb,Deer velvet (frozen),,New Zealand,한동허브,생녹용,FROZEN RED DEER VELVET,,PGG WRIGHTSON LTD-VELVET,,,,한동허브,
2016-06-28,2016,6,28,MyungGa (Mr.Lee in Daegu),Deer velvet,,New Zealand,명가녹용 주식회사,녹용,DEER HORN,,HYUN DAE DEER PRODUCTS LTD,,,,명가녹용 주식회사,
2016-06-24,2016,6,24,JooShin Pharm,Hard antlers,,"China ,Hong Kong",주신제약(주),녹각,DEER HARD HORN (CERVUS ELAPHUS SIBIRICUS),,GUANGTIANDI HONG,,,,주신제약(주),
2016-06-21,2016,6,21,Su Food (Mr. Choi),Deer velvet (frozen),,New Zealand,(주)수식품,생녹용,FROZEN RED DEER VELVET ANTLER,,PROVELCO CO OPERATIVE LTD,,,,(주)수식품,
2016-06-20,2016,6,20,KGC,Deer velvet (dried),,New Zealand,(주)한국인삼공사,건녹용,DRIED RED DEER VELVET ANTLER,,PGG WRIGHTSON LTD-VELVET,,,,(주)한국인삼공사,
2016-06-20,2016,6,20,Su Food (Mr. Choi),Deer velvet (dried),,New Zealand,(주)수식품,건녹용,DRIED RED DEER VELVET ANTLER,,PROVELCO CO OPERATIVE LTD,,,,(주)수식품,
2016-06-15,2016,6,15,Su Food (Mr. Choi),Deer velvet (frozen),,New Zealand,(주)수식품,생녹용,FROZEN RED DEER VELVET ANTLER,,PROVELCO CO OPERATIVE LTD,,,,(주)수식품,
2016-05-27,2016,5,27,KGC,Deer velvet,,New Zealand,(주)한국인삼공사,녹용,DEER VELVET,,PROVELCO CO OPERATIVE LTD,,,,(주)한국인삼공사,
2016-05-26,2016,5,26,KGC,Deer velvet (dried),,New Zealand,(주)한국인삼공사,건녹용,DEER VELVET,,PGG WRIGHTSON LTD-VELVET,,,,(주)한국인삼공사,
2016-05-20,2016,5,20,"KVIE (Alex, HanPure)",Deer velvet,,China,(주)대한녹용수출입법인,녹용,DEER HORN,,"XIFENG MINHE DEER PRODUCTS CO.,LTD",,,,(주)대한녹용수출입법인,
2016-05-16,2016,5,16,JooShin Pharm,Hard antlers,,"China ,Hong Kong",주신제약(주),녹각,DEER HARD HORN (CERVUS ELAPHUS SIBIRICUS),,GUANGTIANDI HONG,,,,주신제약(주),
2016-05-04,2016,5,4,Su Food (Mr. Choi),Deer velvet (frozen),,New Zealand,(주)수식품,생녹용,FROZEN RED DEER VELVET ANTLER,,PROVELCO CO OPERATIVE LTD,,,,(주)수식품,
2016-04-25,2016,4,25,KGC,Deer velvet (dried),,New Zealand,(주)한국인삼공사,건녹용,DEER VELVET,,PROVELCO CO OPERATIVE LTD,,,,(주)한국인삼공사,
2016-04-15,2016,4,15,Looce Masco,Deer velvet (dried),,Russia,(주)루스마르코,건녹용,DEER HORNS,,OOO MORAUM-2,,,,(주)루스마르코,
2016-04-15,2016,4,15,KGC,Deer velvet (dried),,New Zealand,(주)한국인삼공사,건녹용,DEER VELVET,,ROKLAND CORPORATION LTD,,,,(주)한국인삼공사,
2016-04-14,2016,4,14,SeoHwa Pharm.,Deer velvet (dried),,Russia,(주)서화제약,건녹용,DRY DEER HORN,,GOLDEN FIELD(FAR EAST)LIMITED,,,,(주)서화제약,
2016-03-30,2016,3,30,Su Food (Mr. Choi),Deer velvet (frozen),,New Zealand,(주)수식품,생녹용,FROZEN RED DEER VELVET,,PROVELCO CO OPERATIVE LTD,,,,(주)수식품,
2016-03-24,2016,3,24,KGC,Deer velvet (dried),,New Zealand,(주)한국인삼공사,건녹용,녹용(DEER VELVET),,PROVELCO CO OPERATIVE LTD,,,,(주)한국인삼공사,
2016-03-04,2016,3,4,Taeahn (Mr. Ahn),Deer velvet (dried),,New Zealand,태안약업(주),건녹용,DRIED DEER VELVET,,ROKLAND CORPORATION LTD,,,,태안약업(주),
2016-02-25,2016,2,25,Su Food (Mr. Choi),Deer velvet (dried),,New Zealand,(주)수식품,건녹용,DEER HORNS,,PROVELCO CO OPERATIVE LTD,,,,(주)수식품,
2016-02-25,2016,2,25,KGC,Deer velvet (dried),,New Zealand,주식회사 한국인삼공사,건녹용,녹용(DEER VELVET),,ROKLAND CORPORATION LTD,,,,주식회사 한국인삼공사,
2016-02-23,2016,2,23,JoEun Pharm,Deer velvet,,Russia,조은생약,녹용,DEER HORN,,OOO EXPOPANT,,,,조은생약,
2026-05-29,2026,5,29,KNC Deertrade,Deer velvet (frozen),New Zealand,New Zealand,(주)케이앤씨디어트레이드,생녹용,FROZEN RED DEER VELVET ANTLER,생녹용(냉동),UB BIO LIMITED,2026-04-10 ~,뉴질랜드,뉴질랜드,(주)케이앤씨디어트레이드,
2026-05-27,2026,5,27,KNC Deertrade,Deer velvet (dried),New Zealand,China,(주)케이앤씨디어트레이드,녹용(건조),DRIED RED DEER VELVET ANTLER,녹용(건조),"DALIAN CHANG LU DEER INDUSTRY CO., LTD",,뉴질랜드,중국,(주)케이앤씨디어트레이드,
2026-05-19,2026,5,19,YW International,Deer velvet (frozen),New Zealand,New Zealand,와이더블유 인터내셔날,냉동녹용,FROZEN WHOLE DEER VELVET ANTLER,생녹용(냉동),ROKLAND CORPORATION LIMITED,,뉴질랜드,뉴질랜드,와이더블유 인터내셔날,
2026-05-13,2026,5,13,Eryong Pharm.,Deer velvet (dried),China,China,주식회사 이룡제약,녹용,DEER HORN,녹용(건조),"TIELING AOLU TRADE CO.,LTD",,중국,중국,주식회사 이룡제약,
2026-05-08,2026,5,8,OnBio,Deer velvet (dried),New Zealand,China,온바이오,녹용(건조),DRIED RED DEER VELVET ANTLER,녹용(건조),"DALIAN F.T.Z. JUNFENG INTERNATIONAL INDUSTRIAL & TRADE CO.,LTD.",,뉴질랜드,중국,온바이오,
2026-04-10,2026,4,10,WooSung,Deer velvet (dried),New Zealand,China,(주)우성생약,녹용(건조),DRIED RED DEER VELVET ANTLER,녹용(건조),"XIFENG MINHE DEER PRODUCTS CO.,LTD",,뉴질랜드,중국,(주)우성생약,
2026-06-17,2026,6,17,Eryong Pharm.,Deer velvet (frozen),New Zealand,New Zealand,주식회사 이룡제약,생녹용(냉동),FROZEN DEER VELVET,생녹용(냉동),ORIENTAL DEER HOLDINGS LIMITED,,뉴질랜드,뉴질랜드,주식회사 이룡제약,
2026-06-04,2026,6,4,Bibong Herb,Deer velvet (dried),New Zealand,New Zealand,주식회사 비봉허브,녹용,DEER HORN,녹용(건조),VEXCO LIMITED,,뉴질랜드,뉴질랜드,주식회사 비봉허브,
2026-06-04,2026,6,4,KNC Deertrade,Deer velvet (dried),New Zealand,China,(주)케이앤씨디어트레이드,녹용(건조),DRIED RED DEER VELVET ANTLER,녹용(건조),"DALIAN CHANG LU DEER INDUSTRY CO., LTD",,뉴질랜드,중국,(주)케이앤씨디어트레이드,
2026-01-12,2026,1,12,Mothers Choice,,New Zealand,New Zealand,마더스초이스,마누카 허니 & 녹용분말(UMF 16+),MANUKA HONEY & DEER VELVET POWDER,당류가공품,NATURAL HONEY LIMITED,2025-11-21 ~ 2028-11-20,뉴질랜드,뉴질랜드,마더스초이스,
