date,series,hs_code,hs_label,value,unit,country,notes,hs_code_10digit,product_type
2025-04,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",101675,NZD,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-04,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-04,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-04,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-04,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-05,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Korea,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-05,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Korea,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-05,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",643,KG,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-05,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",27979,NZD,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-05,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-05,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-05,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-05,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-06,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Korea,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-06,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Korea,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-06,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",4825,KG,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-06,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",240950,NZD,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-06,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-06,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-06,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-06,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-07,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Korea,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-07,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Korea,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-07,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",5272,KG,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-07,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",215758,NZD,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-07,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-07,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-07,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-07,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-08,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Korea,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-08,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Korea,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-08,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",2628,KG,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-08,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",78846,NZD,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-08,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-08,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-08,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-08,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-09,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Korea,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-09,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Korea,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-09,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",5127,KG,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-09,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",267677,NZD,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-09,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-09,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-09,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-09,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-10,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Korea,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-10,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Korea,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-10,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",6912,KG,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-10,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",228310,NZD,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-10,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-10,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-10,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-10,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-11,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Korea,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-11,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Korea,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-11,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",7819,KG,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-11,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",228041,NZD,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-11,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-11,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-11,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-11,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-12,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Korea,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-12,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Korea,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-12,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",14844,KG,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-12,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",493759,NZD,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-12,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-12,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-12,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2025-12,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: False,,
2026-01,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Korea,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,,
2026-01,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Korea,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,,
2026-01,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,,
2026-01,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,,
2026-01,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,,
2026-01,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,,
2026-01,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,,
2026-01,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,,
2026-02,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",7703,KG,Korea,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,,
2026-02,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",549420,NZD,Korea,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,,
2026-02,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,,
2026-02,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,,
2026-02,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,,
2026-02,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,,
2026-02,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,,
2026-02,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,,
2026-03,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",5000,KG,Korea,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,,
2026-03,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",394915,NZD,Korea,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,,
2026-03,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",3810,KG,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,,
2026-03,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",117302,NZD,China,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,,
2026-03,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,,
2026-03,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Hong Kong,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,,
2026-03,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,KG,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,,
2026-03,nz_export,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",0,NZD,Taiwan,source: NZ_EXPORT_2021-2026_TEX001F.csv | provisional: True,,
2019-01,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",11,shipments,중국,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-01,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",6509.6,KG,중국,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-02,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",2,shipments,중국,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-02,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",4150,KG,중국,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-03,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",7,shipments,중국,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-03,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",7550.34,KG,중국,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-04,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",5,shipments,중국,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-04,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",3178.3,KG,중국,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-05,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",12,shipments,중국,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-05,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",13226,KG,중국,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-06,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",3,shipments,중국,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-06,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",1860,KG,중국,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-07,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",9,shipments,중국,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-07,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",13463.1,KG,중국,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-08,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",3,shipments,중국,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-08,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",2680,KG,중국,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-09,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",6,shipments,중국,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-09,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",4573.57,KG,중국,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-10,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",6,shipments,중국,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-10,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",4956,KG,중국,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-11,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",5,shipments,중국,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-11,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",2826.6,KG,중국,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-12,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",1,shipments,중국,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-12,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",700,KG,중국,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-01,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",1,shipments,홍콩,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-01,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",353,KG,홍콩,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-02,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",5,shipments,홍콩,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-02,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",3528.6,KG,홍콩,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-03,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",1,shipments,홍콩,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-03,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",400,KG,홍콩,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-04,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",4,shipments,홍콩,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-04,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",2026,KG,홍콩,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-05,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",2,shipments,홍콩,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-05,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",1074.4,KG,홍콩,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-06,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",1,shipments,홍콩,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-06,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",300,KG,홍콩,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-07,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",2,shipments,홍콩,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-07,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",2862,KG,홍콩,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-08,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",2,shipments,홍콩,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-08,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",1030,KG,홍콩,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-09,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",1,shipments,홍콩,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-09,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",621,KG,홍콩,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-10,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",2,shipments,홍콩,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-10,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",1405,KG,홍콩,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-11,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",3,shipments,홍콩,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-11,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",3826,KG,홍콩,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-12,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",1,shipments,홍콩,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-12,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",400,KG,홍콩,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-10,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",1,shipments,카자흐스탄,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-10,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",140,KG,카자흐스탄,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-11,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",2,shipments,카자흐스탄,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-11,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",396,KG,카자흐스탄,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-12,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",1,shipments,카자흐스탄,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-12,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",165,KG,카자흐스탄,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-01,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",3,shipments,뉴질랜드,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-01,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",2819.49,KG,뉴질랜드,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-02,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",3,shipments,뉴질랜드,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-02,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",4578,KG,뉴질랜드,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-03,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",5,shipments,뉴질랜드,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
2019-03,korea_quarantine,507.9,"Horns, antlers, hooves, nails, claws and beaks — other",6774.43,KG,뉴질랜드,source: QIA_2019_ANNUAL_LIVESTOCK_QUARANTINE.xlsx | product: 녹용,,
